airline,date_of_journey,source,destination,dep_time,arrival_time,duration_minute,total_stops,additional_info,price
Air India,2019-06-27,Delhi,Cochin,05:15:00,07:40:00,1585,3,no info,11543
Air India,2019-06-06,Kolkata,Banglore,10:00:00,20:25:00,625,1,no info,10203
Jet Airways,2019-04-27,Banglore,Delhi,18:55:00,22:00:00,185,0,in-flight meal not included,4544
Indigo,2019-06-15,Chennai,Kolkata,22:05:00,00:25:00,140,0,no info,5277
Air India,2019-05-21,Delhi,Cochin,05:55:00,07:40:00,1545,2,no info,11543
Air India,2019-03-01,Banglore,New Delhi,08:50:00,09:25:00,1475,2,no info,25430
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,04:45:00,710,1,no info,14231
Air Asia,2019-03-18,Kolkata,Banglore,22:50:00,01:20:00,150,0,no info,4082
Multiple Carriers,2019-05-21,Delhi,Cochin,13:00:00,01:30:00,750,1,no info,7888
Spicejet,2019-03-21,Kolkata,Banglore,17:15:00,19:45:00,150,0,no check-in baggage included,3815
Vistara,2019-04-15,Banglore,Delhi,17:00:00,19:35:00,155,0,no info,5613
Air India,2019-06-06,Delhi,Cochin,14:10:00,17:10:00,180,0,no info,6094
Multiple Carriers,2019-03-06,Delhi,Cochin,07:30:00,18:50:00,680,1,no info,15411
Air India,2019-03-18,Banglore,New Delhi,17:25:00,10:35:00,1030,2,no info,12568
Jet Airways,2019-06-09,Delhi,Cochin,09:40:00,04:25:00,1125,2,in-flight meal not included,10368
Air India,2019-06-09,Delhi,Cochin,05:00:00,07:40:00,1600,2,no info,10756
Indigo,2019-03-03,Mumbai,Hyderabad,21:20:00,22:45:00,85,0,no info,4784
Vistara,2019-05-09,Kolkata,Banglore,07:10:00,20:20:00,790,1,no info,8610
Jet Airways,2019-04-01,Kolkata,Banglore,21:10:00,09:20:00,730,1,no info,13364
Indigo,2019-04-03,Banglore,Delhi,06:05:00,08:50:00,165,0,no info,4077
Jet Airways,2019-03-18,Banglore,New Delhi,22:50:00,08:15:00,565,1,in-flight meal not included,11087
Air India,2019-06-21,Mumbai,Hyderabad,06:20:00,07:40:00,80,0,no info,3100
Spicejet,2019-03-24,Banglore,New Delhi,20:30:00,23:20:00,170,0,no info,3925
Indigo,2019-06-15,Banglore,Delhi,13:00:00,15:50:00,170,0,no info,3943
Spicejet,2019-06-03,Kolkata,Banglore,17:10:00,19:40:00,150,0,no info,3873
Air India,2019-06-03,Delhi,Cochin,13:15:00,09:25:00,1210,2,no info,10467
Air Asia,2019-06-27,Delhi,Cochin,07:55:00,13:25:00,330,1,no info,6152
Jet Airways,2019-05-21,Delhi,Cochin,10:00:00,12:35:00,1595,1,in-flight meal not included,12898
Multiple Carriers,2019-05-27,Delhi,Cochin,06:00:00,12:35:00,395,1,no info,11264
Multiple Carriers,2019-03-06,Delhi,Cochin,09:45:00,16:10:00,385,1,no info,10276
Jet Airways,2019-03-09,Delhi,Cochin,08:00:00,19:45:00,705,1,no info,17549
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,19:10:00,1570,1,in-flight meal not included,9314
Indigo,2019-05-18,Delhi,Cochin,18:35:00,01:30:00,415,1,no info,7503
Air Asia,2019-04-24,Banglore,Delhi,11:10:00,13:55:00,165,0,no info,3383
Jet Airways,2019-05-18,Delhi,Cochin,07:05:00,12:35:00,330,1,in-flight meal not included,12373
Multiple Carriers,2019-06-12,Delhi,Cochin,14:00:00,01:30:00,690,1,no info,13377
Jet Airways,2019-06-27,Delhi,Cochin,18:20:00,19:00:00,1480,2,no info,14300
Indigo,2019-04-03,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,no info,2754
Multiple Carriers,2019-06-27,Delhi,Cochin,10:00:00,19:00:00,540,1,no info,12192
Vistara,2019-04-15,Delhi,Cochin,06:00:00,09:10:00,190,0,no info,6216
Indigo,2019-04-18,Banglore,Delhi,18:55:00,21:50:00,175,0,no info,5780
Jet Airways,2019-04-06,Delhi,Cochin,11:30:00,19:00:00,450,1,in-flight meal not included,5177
Indigo,2019-03-15,Banglore,New Delhi,21:20:00,00:15:00,175,0,no info,8033
Spicejet,2019-04-21,Delhi,Cochin,15:45:00,22:05:00,380,1,no info,6749
Spicejet,2019-04-15,Kolkata,Banglore,15:05:00,20:20:00,315,1,no info,4649
Indigo,2019-06-06,Delhi,Cochin,07:30:00,21:00:00,810,1,no info,6093
Jet Airways,2019-05-18,Delhi,Cochin,17:30:00,19:00:00,1530,1,in-flight meal not included,12373
Spicejet,2019-03-09,Banglore,New Delhi,20:30:00,23:20:00,170,0,no info,6205
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,20:45:00,400,1,in-flight meal not included,9899
Multiple Carriers,2019-05-18,Delhi,Cochin,11:30:00,21:00:00,570,1,no info,13727
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,12:00:00,1025,1,in-flight meal not included,10844
Spicejet,2019-05-06,Banglore,Delhi,05:55:00,08:35:00,160,0,no info,3311
Indigo,2019-05-12,Chennai,Kolkata,14:45:00,17:05:00,140,0,no info,3858
Jet Airways,2019-05-21,Delhi,Cochin,07:05:00,19:00:00,715,1,no info,16289
Indigo,2019-05-21,Delhi,Cochin,05:05:00,12:10:00,425,1,no info,6818
Jet Airways,2019-05-09,Delhi,Cochin,20:55:00,19:00:00,1325,1,in-flight meal not included,12373
Indigo,2019-03-27,Delhi,Cochin,02:05:00,07:25:00,320,1,no info,4744
Air India,2019-06-03,Delhi,Cochin,13:00:00,19:15:00,375,1,no info,8372
Vistara,2019-06-06,Kolkata,Banglore,20:20:00,23:25:00,1625,1,no info,9345
Jet Airways,2019-05-09,Delhi,Cochin,02:15:00,19:00:00,1005,1,no info,15554
Vistara,2019-03-15,Delhi,Cochin,06:00:00,09:10:00,190,0,no info,6111
Indigo,2019-03-03,Delhi,Cochin,07:30:00,15:30:00,480,1,no info,14871
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,09:20:00,1495,1,in-flight meal not included,9663
Jet Airways,2019-03-09,Banglore,New Delhi,08:55:00,21:20:00,745,1,in-flight meal not included,11087
Air India,2019-05-21,Delhi,Cochin,17:40:00,23:00:00,320,1,no info,8067
Jet Airways,2019-05-09,Banglore,Delhi,08:20:00,11:20:00,180,0,no info,7229
Indigo,2019-06-18,Delhi,Cochin,05:35:00,08:50:00,195,0,no info,5000
Jet Airways,2019-06-12,Delhi,Cochin,09:35:00,12:35:00,1620,2,no info,13292
Indigo,2019-03-21,Delhi,Cochin,06:40:00,21:20:00,880,2,no info,6494
Jet Airways,2019-06-18,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,no info,5678
Multiple Carriers,2019-03-27,Delhi,Cochin,06:00:00,21:00:00,900,1,no info,8055
Goair,2019-04-27,Delhi,Cochin,10:35:00,19:35:00,540,1,no info,6922
Air India,2019-03-27,Delhi,Cochin,16:40:00,19:15:00,1595,2,no info,8656
Indigo,2019-03-24,Mumbai,Hyderabad,20:05:00,21:35:00,90,0,no info,2227
Indigo,2019-06-18,Chennai,Kolkata,22:05:00,00:25:00,140,0,no info,5277
Air India,2019-06-15,Delhi,Cochin,08:00:00,19:15:00,675,1,no info,9929
Indigo,2019-04-24,Kolkata,Banglore,15:15:00,20:05:00,290,1,no info,4565
Indigo,2019-03-09,Kolkata,Banglore,15:10:00,17:45:00,155,0,no info,4462
Jet Airways,2019-03-09,Delhi,Cochin,15:05:00,04:25:00,800,1,in-flight meal not included,14053
Vistara,2019-06-12,Kolkata,Banglore,07:10:00,23:25:00,975,1,no info,8610
Indigo,2019-06-01,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,no info,3175
Vistara,2019-06-27,Delhi,Cochin,14:40:00,17:50:00,190,0,no info,6216
Air India,2019-04-01,Kolkata,Banglore,10:00:00,01:20:00,920,2,no info,10408
Jet Airways,2019-05-09,Delhi,Cochin,23:05:00,12:35:00,810,2,no info,15129
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,04:25:00,1570,1,no info,12242
Jet Airways,2019-05-18,Delhi,Cochin,09:00:00,04:25:00,1165,1,in-flight meal not included,12373
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1,no info,14388
Jet Airways,2019-05-15,Kolkata,Banglore,06:30:00,19:50:00,800,1,no info,14781
Jet Airways,2019-03-06,Delhi,Cochin,09:55:00,18:50:00,535,1,in-flight meal not included,15400
Indigo,2019-03-03,Delhi,Cochin,11:55:00,21:20:00,565,2,no info,9413
Spicejet,2019-04-03,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,no info,2017
Vistara,2019-03-12,Mumbai,Hyderabad,19:45:00,19:55:00,1450,1,no info,12080
Indigo,2019-06-01,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,no info,2227
Vistara,2019-04-01,Banglore,Delhi,09:45:00,12:35:00,170,0,no info,5403
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,20:50:00,860,2,in-flight meal not included,10118
Air Asia,2019-03-18,Kolkata,Banglore,10:20:00,12:55:00,155,0,no info,4384
Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,19:00:00,1325,1,no info,16079
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,16:20:00,1285,1,no info,12681
Jet Airways,2019-05-06,Delhi,Cochin,13:00:00,04:25:00,925,1,no info,15554
Jet Airways,2019-03-03,Banglore,New Delhi,08:00:00,05:05:00,1265,1,in-flight meal not included,13502
Air India,2019-06-27,Delhi,Cochin,12:00:00,19:15:00,435,2,no info,8603
Air India,2019-06-15,Delhi,Cochin,06:05:00,09:25:00,1640,1,no info,7480
Indigo,2019-03-15,Banglore,New Delhi,20:00:00,22:55:00,175,0,no info,8855
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,18:15:00,1265,1,in-flight meal not included,10844
Jet Airways,2019-03-27,Delhi,Cochin,07:05:00,04:25:00,1280,1,no info,12452
Multiple Carriers,2019-06-12,Delhi,Cochin,08:45:00,19:15:00,630,1,no info,8266
Air India,2019-05-06,Delhi,Cochin,20:40:00,09:25:00,765,1,no info,7480
Air India,2019-05-18,Delhi,Cochin,17:40:00,08:15:00,875,1,no info,8361
Multiple Carriers,2019-05-09,Delhi,Cochin,08:00:00,19:15:00,675,1,in-flight meal not included,9871
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,19:00:00,560,2,in-flight meal not included,13029
Air India,2019-05-18,Kolkata,Banglore,10:00:00,05:25:00,1165,2,no info,14109
Indigo,2019-03-06,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,no info,4784
Air India,2019-05-12,Kolkata,Banglore,09:50:00,23:15:00,805,3,no info,14015
Multiple Carriers,2019-06-06,Delhi,Cochin,09:45:00,16:10:00,385,1,no info,9646
Jet Airways,2019-05-15,Banglore,Delhi,19:50:00,22:50:00,180,0,no info,7229
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,04:40:00,1375,1,no info,13941
Jet Airways,2019-05-01,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,in-flight meal not included,3210
Jet Airways,2019-05-18,Delhi,Cochin,02:15:00,19:00:00,1005,1,no info,15554
Jet Airways,2019-06-18,Banglore,Delhi,06:00:00,08:45:00,165,0,no info,8016
Indigo,2019-03-21,Kolkata,Banglore,22:10:00,00:55:00,165,0,no info,4148
Jet Airways,2019-05-24,Kolkata,Banglore,06:30:00,09:20:00,1610,1,in-flight meal not included,9663
Air India,2019-05-09,Delhi,Cochin,05:10:00,08:00:00,170,0,no info,5201
Multiple Carriers,2019-03-27,Delhi,Cochin,08:25:00,19:15:00,650,1,no info,8601
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,23:25:00,570,1,in-flight meal not included,11134
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,09:20:00,865,1,in-flight meal not included,9663
Jet Airways,2019-03-21,Delhi,Cochin,19:45:00,04:25:00,520,1,in-flight meal not included,5963
Air Asia,2019-06-06,Banglore,Delhi,11:10:00,13:55:00,165,0,no info,4483
Jet Airways,2019-06-09,Banglore,Delhi,11:10:00,14:05:00,175,0,in-flight meal not included,7229
Air India,2019-06-24,Delhi,Cochin,21:00:00,07:40:00,640,1,no info,8372
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,04:40:00,585,1,no info,13374
Indigo,2019-06-06,Banglore,Delhi,04:00:00,06:50:00,170,0,no info,3943
Jet Airways,2019-05-24,Kolkata,Banglore,18:55:00,04:40:00,585,1,in-flight meal not included,8586
Air India,2019-06-12,Delhi,Cochin,12:20:00,19:15:00,1855,2,no info,12488
Air India,2019-03-06,Mumbai,Hyderabad,13:30:00,16:55:00,205,2,no info,18797
Multiple Carriers,2019-03-03,Delhi,Cochin,08:55:00,21:00:00,725,1,no info,15147
Goair,2019-06-06,Delhi,Cochin,10:35:00,19:35:00,540,1,no info,4959
Air India,2019-03-24,Banglore,New Delhi,13:20:00,16:10:00,170,0,no info,7276
Indigo,2019-03-03,Delhi,Cochin,09:10:00,01:35:00,985,1,no info,14871
Jet Airways,2019-06-03,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,no info,8040
Indigo,2019-05-06,Kolkata,Banglore,14:25:00,16:55:00,150,0,no info,5224
Indigo,2019-04-09,Delhi,Cochin,18:35:00,01:30:00,415,1,no info,6573
Indigo,2019-05-03,Mumbai,Hyderabad,20:05:00,21:40:00,95,0,no info,2754
Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,19:00:00,1270,1,no info,16079
Indigo,2019-04-09,Kolkata,Banglore,19:35:00,00:10:00,275,1,no info,4860
Indigo,2019-05-18,Banglore,Delhi,01:30:00,04:15:00,165,0,no info,5780
Multiple Carriers,2019-06-24,Delhi,Cochin,07:00:00,21:00:00,840,1,no info,7618
Indigo,2019-06-24,Banglore,Delhi,07:10:00,10:05:00,175,0,no info,4823
Jet Airways,2019-06-09,Delhi,Cochin,19:15:00,12:35:00,1040,1,in-flight meal not included,10577
Air India,2019-04-21,Delhi,Cochin,05:10:00,08:00:00,170,0,no info,6094
Air India,2019-03-21,Kolkata,Banglore,14:15:00,16:45:00,150,0,no info,5170
Jet Airways,2019-06-09,Kolkata,Banglore,14:05:00,19:50:00,345,1,no info,14571
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,18:15:00,590,1,in-flight meal not included,10844
Air India,2019-03-06,Chennai,Kolkata,11:40:00,13:55:00,135,0,no info,9340
Jet Airways,2019-05-21,Delhi,Cochin,14:00:00,19:00:00,300,1,in-flight meal not included,12898
Indigo,2019-04-27,Kolkata,Banglore,15:15:00,17:45:00,150,0,no info,4804
Indigo,2019-03-21,Banglore,New Delhi,13:40:00,18:35:00,295,1,no info,7166
Air India,2019-03-18,Banglore,New Delhi,00:30:00,08:45:00,495,1,no info,13859
Jet Airways,2019-03-01,Banglore,New Delhi,05:45:00,11:25:00,340,1,business class,79512
Air India,2019-03-09,Banglore,New Delhi,21:10:00,23:55:00,165,0,no info,4966
Air India,2019-05-18,Kolkata,Banglore,08:20:00,18:30:00,610,2,no info,10907
Spicejet,2019-05-18,Chennai,Kolkata,17:45:00,20:05:00,140,0,no info,3597
Vistara,2019-06-15,Delhi,Cochin,14:40:00,17:50:00,190,0,no info,6216
Indigo,2019-03-03,Delhi,Cochin,04:55:00,21:20:00,985,2,no info,8899
Vistara,2019-06-09,Kolkata,Banglore,17:00:00,18:50:00,1550,1,no info,9135
Multiple Carriers,2019-05-27,Delhi,Cochin,08:30:00,19:15:00,645,1,no info,9149
Air Asia,2019-04-18,Banglore,Delhi,11:10:00,13:55:00,165,0,no info,4483
Multiple Carriers,2019-05-09,Delhi,Cochin,06:00:00,21:00:00,900,1,no info,7670
Goair,2019-04-09,Delhi,Cochin,07:25:00,13:20:00,355,1,no info,4106
Air India,2019-05-06,Chennai,Kolkata,11:40:00,13:55:00,135,0,no info,4667
Multiple Carriers,2019-03-06,Delhi,Cochin,07:05:00,21:00:00,835,1,no info,17267
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,12:35:00,1025,2,no info,15129
Jet Airways,2019-05-15,Kolkata,Banglore,06:30:00,16:20:00,590,1,in-flight meal not included,10844
Jet Airways,2019-06-21,Banglore,Delhi,17:45:00,20:45:00,180,0,in-flight meal not included,7754
Indigo,2019-03-09,Delhi,Cochin,17:30:00,01:35:00,485,1,no info,12351
Indigo,2019-03-24,Kolkata,Banglore,17:35:00,22:15:00,280,1,no info,6933
Multiple Carriers,2019-03-21,Delhi,Cochin,07:30:00,21:00:00,810,1,no info,9845
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,09:20:00,730,1,no info,14388
Jet Airways,2019-04-01,Kolkata,Banglore,10:20:00,17:35:00,435,1,in-flight meal not included,6077
Jet Airways,2019-06-12,Kolkata,Banglore,09:35:00,21:05:00,690,1,in-flight meal not included,10539
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,10:25:00,1365,1,in-flight meal not included,11087
Air India,2019-05-24,Kolkata,Banglore,09:50:00,12:30:00,1600,2,no info,15170
Indigo,2019-06-15,Delhi,Cochin,17:30:00,01:30:00,480,1,no info,5883
Indigo,2019-06-09,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,no info,4049
Indigo,2019-03-12,Mumbai,Hyderabad,06:20:00,07:45:00,85,0,no info,4049
Air India,2019-06-06,Kolkata,Banglore,05:50:00,08:55:00,1625,2,no info,12723
Indigo,2019-06-27,Banglore,Delhi,08:30:00,11:20:00,170,0,no info,4823
Air India,2019-03-21,Banglore,New Delhi,08:15:00,11:20:00,1625,2,no info,7642
Jet Airways,2019-06-18,Banglore,Delhi,07:10:00,10:10:00,180,0,no info,8016
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,08:15:00,920,1,no info,26890
Spicejet,2019-06-24,Chennai,Kolkata,08:20:00,10:35:00,135,0,no check-in baggage included,3543
Indigo,2019-05-18,Banglore,Delhi,10:30:00,13:20:00,170,0,no info,3943
Vistara,2019-03-24,Banglore,New Delhi,21:10:00,00:05:00,175,0,no info,6558
Indigo,2019-03-03,Delhi,Cochin,16:10:00,22:20:00,370,1,no info,11237
Jet Airways,2019-06-09,Kolkata,Banglore,18:55:00,04:40:00,585,1,no info,14178
Indigo,2019-03-09,Banglore,New Delhi,16:55:00,19:45:00,170,0,no info,7648
Indigo,2019-06-01,Delhi,Cochin,07:15:00,12:30:00,315,1,no info,6582
Multiple Carriers,2019-03-03,Delhi,Cochin,10:20:00,01:35:00,915,1,no info,15147
Indigo,2019-05-24,Kolkata,Banglore,18:05:00,23:30:00,325,1,no info,6218
Indigo,2019-05-12,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,no info,2227
Air India,2019-06-09,Delhi,Cochin,12:55:00,19:15:00,1820,2,no info,12436
Jet Airways,2019-03-12,Banglore,New Delhi,05:45:00,21:20:00,935,1,no info,13817
Spicejet,2019-06-09,Mumbai,Hyderabad,22:45:00,00:15:00,90,0,no check-in baggage included,1965
Indigo,2019-05-15,Kolkata,Banglore,17:35:00,22:15:00,280,1,no info,5386
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,19:40:00,345,1,no info,14231
Air India,2019-05-21,Kolkata,Banglore,05:50:00,20:25:00,875,2,no info,12303
Spicejet,2019-06-09,Kolkata,Banglore,22:20:00,00:40:00,140,0,no check-in baggage included,3841
Indigo,2019-06-15,Delhi,Cochin,02:00:00,07:45:00,345,1,no info,6386
Indigo,2019-05-09,Delhi,Cochin,16:00:00,01:30:00,570,1,no info,9274
Indigo,2019-04-12,Kolkata,Banglore,04:40:00,07:15:00,155,0,no info,4174
Air India,2019-03-06,Banglore,New Delhi,11:50:00,23:55:00,725,1,no info,15434
Indigo,2019-05-06,Kolkata,Banglore,06:20:00,10:20:00,240,1,no info,4226
Spicejet,2019-06-24,Mumbai,Hyderabad,13:15:00,14:45:00,90,0,no check-in baggage included,1965
Indigo,2019-06-18,Chennai,Kolkata,11:35:00,14:00:00,145,0,no info,3858
Jet Airways,2019-05-27,Delhi,Cochin,23:05:00,04:25:00,1760,2,no info,16704
Air India,2019-05-21,Kolkata,Banglore,16:45:00,08:55:00,970,2,no info,14960
Air India,2019-03-01,Banglore,New Delhi,13:50:00,18:40:00,1730,1,no info,17198
Air India,2019-03-03,Delhi,Cochin,16:40:00,19:15:00,1595,2,no info,14011
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,16:10:00,550,1,no info,26890
Spicejet,2019-05-21,Delhi,Cochin,15:45:00,22:05:00,380,1,no info,7317
Air India,2019-06-12,Kolkata,Banglore,05:50:00,08:55:00,1625,2,no info,12723
Jet Airways,2019-03-06,Banglore,New Delhi,22:50:00,23:00:00,1450,1,no info,17471
Vistara,2019-05-21,Kolkata,Banglore,17:00:00,18:50:00,1550,1,no info,9345
Goair,2019-05-09,Kolkata,Banglore,23:30:00,07:45:00,495,1,no info,6095
Jet Airways,2019-06-01,Delhi,Cochin,09:40:00,12:35:00,1615,2,in-flight meal not included,10368
Multiple Carriers,2019-06-01,Delhi,Cochin,09:45:00,16:10:00,385,1,no info,9646
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,08:15:00,945,1,no info,13941
Indigo,2019-03-09,Mumbai,Hyderabad,21:20:00,22:45:00,85,0,no info,3838
Multiple Carriers,2019-03-06,Delhi,Cochin,10:20:00,19:15:00,535,1,no info,15353
Multiple Carriers,2019-06-24,Delhi,Cochin,09:00:00,21:00:00,720,1,no info,13587
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,04:40:00,1215,1,in-flight meal not included,8586
Multiple Carriers,2019-05-27,Delhi,Cochin,13:00:00,01:30:00,750,1,no info,13377
Goair,2019-06-27,Delhi,Cochin,07:00:00,12:55:00,355,1,no info,5281
Spicejet,2019-03-18,Chennai,Kolkata,09:30:00,12:05:00,155,0,no check-in baggage included,3807
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,19:50:00,345,1,in-flight meal not included,10844
Air Asia,2019-03-27,Delhi,Cochin,07:55:00,13:10:00,315,1,no info,6151
Spicejet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175,0,no info,4377
Indigo,2019-06-27,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,no info,4049
Indigo,2019-06-12,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,no info,3175
Jet Airways,2019-06-09,Delhi,Cochin,11:30:00,19:00:00,450,1,no info,14714
Indigo,2019-04-15,Banglore,Delhi,16:55:00,19:55:00,180,0,no info,4823
Air India,2019-04-01,Kolkata,Banglore,16:50:00,18:30:00,1540,1,no info,7893
Multiple Carriers,2019-03-06,Delhi,Cochin,11:30:00,19:15:00,465,1,in-flight meal not included,15342
Jet Airways,2019-03-01,Banglore,New Delhi,08:55:00,16:10:00,435,1,no info,26890
Indigo,2019-05-21,Banglore,Delhi,18:25:00,21:20:00,175,0,no info,4823
Air India,2019-05-01,Kolkata,Banglore,10:00:00,05:25:00,1165,2,no info,13899
Multiple Carriers,2019-03-21,Delhi,Cochin,11:30:00,18:50:00,440,1,no info,11622
Multiple Carriers,2019-05-15,Delhi,Cochin,06:00:00,12:35:00,395,1,no info,9794
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,19:50:00,685,1,no info,14781
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,04:25:00,1125,2,no info,15129
Air India,2019-03-18,Banglore,New Delhi,11:05:00,22:10:00,665,2,no info,10846
Air India,2019-05-15,Delhi,Cochin,19:45:00,19:15:00,1410,2,no info,11491
Spicejet,2019-06-12,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,no info,2753
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,18:15:00,590,1,in-flight meal not included,10844
Indigo,2019-06-01,Delhi,Cochin,07:35:00,12:10:00,275,1,no info,5054
Multiple Carriers,2019-05-15,Delhi,Cochin,10:35:00,19:15:00,520,1,no info,7575
Multiple Carriers,2019-05-18,Delhi,Cochin,08:45:00,21:00:00,735,1,no info,7670
Indigo,2019-06-12,Kolkata,Banglore,17:15:00,19:50:00,155,0,no info,4804
Jet Airways,2019-03-09,Mumbai,Hyderabad,19:40:00,21:10:00,90,0,no info,5678
Jet Airways,2019-06-03,Banglore,Delhi,19:50:00,22:50:00,180,0,in-flight meal not included,6478
Jet Airways,2019-06-06,Kolkata,Banglore,16:30:00,22:35:00,365,1,in-flight meal not included,10844
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1,in-flight meal not included,8066
Indigo,2019-05-18,Delhi,Cochin,16:00:00,01:30:00,570,1,no info,7191
Multiple Carriers,2019-06-03,Delhi,Cochin,07:30:00,19:00:00,690,1,no info,10877
Jet Airways,2019-05-06,Delhi,Cochin,11:40:00,19:00:00,440,2,no info,21219
Spicejet,2019-05-15,Delhi,Cochin,08:45:00,13:15:00,270,1,no check-in baggage included,4760
Jet Airways,2019-05-09,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,no info,5678
Multiple Carriers,2019-06-06,Delhi,Cochin,17:45:00,01:30:00,465,1,no info,6795
Vistara,2019-03-21,Chennai,Kolkata,07:05:00,09:20:00,135,0,no info,3739
Vistara,2019-03-01,Chennai,Kolkata,07:05:00,09:20:00,135,0,no info,9125
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,19:50:00,1495,1,in-flight meal not included,10844
Vistara,2019-05-18,Chennai,Kolkata,17:45:00,20:05:00,140,0,no info,11982
Multiple Carriers,2019-06-27,Delhi,Cochin,18:00:00,01:30:00,450,1,no info,7198
Indigo,2019-06-21,Delhi,Cochin,14:25:00,17:40:00,195,0,no info,5000
Spicejet,2019-05-27,Delhi,Cochin,06:05:00,11:20:00,315,1,no info,6749
Multiple Carriers,2019-06-03,Delhi,Cochin,07:05:00,16:10:00,545,1,no info,10696
Air Asia,2019-05-06,Kolkata,Banglore,19:55:00,22:25:00,150,0,no info,4409
Goair,2019-03-09,Banglore,New Delhi,11:40:00,14:35:00,175,0,no info,7305
Indigo,2019-06-03,Delhi,Cochin,05:05:00,12:10:00,425,1,no info,6818
Jet Airways,2019-03-18,Mumbai,Hyderabad,15:50:00,17:20:00,90,0,no info,5678
